movie_id,title,genre,nation,open_date,runtime,total_audience,total_sales,director_avg_audi,director_movie_count,lead_actor_avg_audi,lead_actor_movie_count,distributor_avg_audi,distributor_movie_count,producer_avg_audi,producer_movie_count,trend_pre7_avg,trend_pre7_max,trend_growth_rate,trend_pre30_avg,relative_search_share,market_avg_audi_7d,ticket_price_pre30,open_month,open_day_of_week,is_summer,is_winter,is_peak_season,is_covid_period,is_korean,holiday_nearby_count,is_holiday_release,same_week_releases,is_new_director,is_new_lead,is_new_producer,is_new_distributor,log_audience,genre_avg_audi,rating_15세관람가,rating_15세이상관람가,rating_전체관람가,rating_청소년관람불가
20157158,구스범스,액션,미국,2016-01-14,103,301655,2246774212,14.377876275660302,1,14.650483202547285,3,13.352320856158748,81,13.913318772105965,0,0.0,0,1.0,0.0,0.0,13.039294452493786,7714.192335242195,1,3,0,1,1,0,0,0,0,2,0,0,1,0,12.617042574272784,14.182157168742691,0,0,0,0
20159199,빅쇼트,드라마,미국,2016-01-21,130,426978,3460685107,13.050498886762918,0,13.865541261869813,24,13.714611929805107,158,13.913318772105965,0,0.0,0,1.0,0.0,0.0,12.92778854057564,7680.454051258737,1,3,0,1,1,0,0,0,0,3,1,0,1,0,12.9644901106735,13.387329704253565,0,0,0,1
20150461,스티브 잡스,드라마,미국,2016-01-21,122,56422,435209907,13.368097822048345,2,13.240649575342227,20,13.345951493299694,82,13.913318772105965,0,0.0,0,1.0,0.0,0.0,12.92778854057564,7680.454051258737,1,3,0,1,1,0,0,0,0,3,0,0,1,0,10.940632155776191,13.387329704253565,0,0,0,0
20158483,오빠생각,드라마,한국,2016-01-21,123,1066653,8041871287,15.056445999060735,2,14.62811581899426,110,12.430804793590367,0,13.913318772105965,0,0.0,0,1.0,0.0,0.0,12.92778854057564,7680.454051258737,1,3,0,1,1,0,1,0,0,3,0,0,1,1,13.880037204031337,13.387329704253565,0,0,0,0
20150566,극장판 꼬마버스 타요의 에이스 구출작전,애니메이션,한국,2016-01-21,48,119108,799142900,13.050498886762918,0,13.906585381295452,0,12.430804793590367,0,13.913318772105965,0,0.0,0,1.0,0.0,0.0,12.92778854057564,7680.454051258737,1,3,0,1,1,0,1,0,0,3,1,1,1,1,11.687794319238998,12.93382178342448,0,0,1,0
20157466,"로봇, 소리",드라마,한국,2016-01-27,117,472328,3492006760,15.5086651591919,1,14.660449086294753,105,12.430804793590367,0,13.982766336571563,7,0.0,0,1.0,0.0,0.0,12.710691188020142,7656.10016672897,1,2,0,1,1,0,1,0,0,2,0,0,0,1,13.065431055650697,13.385438873572108,0,0,0,0
20151803,쿵푸팬더3,애니메이션,미국,2016-01-28,94,3935932,30977748656,15.436719914295347,1,13.548831699006097,26,14.409567318761573,143,14.46962268813454,3,0.0,0,1.0,0.0,0.0,12.742153650331932,7604.751327479827,1,3,0,1,1,0,0,0,0,2,0,0,0,0,15.185658514651676,12.930979681588473,0,0,1,0
20159445,세기의 매치,드라마,미국,2016-01-28,114,17079,130392200,13.146265433684952,1,12.85635016361139,4,12.556760678629649,20,13.913318772105965,0,0.0,0,1.0,0.0,0.0,12.742153650331932,7604.751327479827,1,3,0,1,1,0,0,0,0,2,0,0,1,0,9.745663467342562,13.384608660434836,0,0,0,0
20145507,검사외전,범죄,한국,2016-02-03,126,9686269,77154572764,13.577554085041687,1,14.51891334392387,195,12.430804793590367,0,14.812446203841638,5,13.15857142857143,23.18,1.1795062234287763,11.156,0.4417576325550085,13.011192681961363,7622.768795871651,2,2,0,1,0,0,1,0,0,4,0,0,0,1,16.086219976840717,14.07306410021035,0,1,0,0
20159657,최강전사 미니특공대: 영웅의 탄생,애니메이션,한국,2016-02-04,68,109324,823586500,11.712800389345084,1,11.935963333888257,19,12.430804793590367,0,13.913318772105965,0,0.02,0.05,2.4347826086956523,0.008214285714285714,0.00033684596961356447,13.111555467506774,7621.327227456434,2,3,0,1,0,0,1,0,0,4,0,0,1,1,11.60208037628112,12.96427717652618,0,0,1,0
20150942,캐롤,드라마,미국,2016-02-04,118,361321,2991283735,13.050498886762918,0,13.60506640189538,20,13.471376363366305,20,13.913318772105965,0,0.7999999999999999,1.22,2.355250245338567,0.3396666666666667,0.013742043370374367,13.111555467506774,7621.327227456434,2,3,0,1,0,0,0,0,0,4,1,0,1,0,12.797524806508063,13.38166257286181,0,0,0,1
20156080,나쁜놈은 죽는다,코미디,중국,2016-02-04,103,2801,21049000,13.050498886762918,0,14.59004105766601,44,12.430804793590367,0,8.4252971767117,1,0.7028571428571428,0.93,0.5871822413175797,1.1969999999999998,0.047399057562598164,13.111555467506774,7621.327227456434,2,3,0,1,0,0,0,0,0,4,1,0,0,1,7.938088726896952,13.48931934846221,0,1,0,0
20159059,앨빈과 슈퍼밴드: 악동 어드벤처,애니메이션,미국,2016-02-04,91,278099,2024587000,13.050498886762918,0,12.59607549330679,5,14.072778793465663,72,13.913318772105965,0,0.12142857142857143,0.18,2.1683673469387754,0.056,0.0022919196191047873,13.111555467506774,7621.327227456434,2,3,0,1,0,0,0,0,0,4,1,0,1,0,12.535736040222057,12.96427717652618,0,0,1,0
20150903,번개맨,판타지,한국,2016-02-11,72,53366,406290100,14.190332592888216,2,14.212888385329817,4,11.448725553164714,4,13.913318772105965,0,1.3628571428571428,3.00,1.673586339980118,0.8143333333333334,0.02668749522072077,13.947354152057846,7697.56299005755,2,3,0,1,0,0,1,3,1,2,0,0,1,0,10.88494785639338,13.65674621822354,0,0,1,0
20150725,극장판 아이엠스타 : 꿈의 오디션!,애니메이션,일본,2016-02-11,88,134520,996827500,13.050498886762918,0,13.662222204143717,16,12.430804793590367,0,13.913318772105965,0,0.24571428571428572,0.71,2.0085636434410277,0.12233333333333334,0.0041021628569831775,13.947354152057846,7697.56299005755,2,3,0,1,0,0,0,3,1,2,1,0,1,1,11.80947559966541,12.959966941561843,0,0,1,0
20150456,드레스메이커,드라마,호주,2016-02-11,118,51333,407731400,13.050498886762918,0,13.54217681175846,22,12.335951124381712,12,13.913318772105965,0,0.3485714285714286,0.92,0.39791258969341164,0.876,0.02865054619191941,13.947354152057846,7697.56299005755,2,3,0,1,0,0,0,3,1,2,1,0,1,0,10.846108579656313,13.380329113188598,0,1,0,0
20150977,좋아해줘,멜로/로맨스,한국,2016-02-17,122,843534,6537964337,11.426201319452963,1,14.643040974069908,92,12.430804793590367,0,15.387437135425396,8,3.7842857142857143,6.36,1.1053312377428821,3.4236666666666666,0.10721518194534331,13.381066662944576,7701.887166790517,2,2,0,1,0,0,1,0,0,5,0,0,0,1,13.645356673883251,13.311057128259787,0,0,0,0
20155501,주토피아,애니메이션,미국,2016-02-17,108,4697548,37035809942,13.758708962809907,2,10.888022431228416,6,14.805801136146762,10,13.913318772105965,0,2.0785714285714287,5.16,2.8344155844155847,0.7333333333333333,0.024096913404455734,13.381066662944576,7701.887166790517,2,2,0,1,0,0,0,0,0,5,0,0,1,0,15.362551441295716,12.957282876918908,0,0,1,0
20155020,대니쉬 걸,드라마,미국,2016-02-17,119,77162,607480984,15.029711179392983,2,12.58549209730911,11,13.33492997497584,83,13.913318772105965,0,1.625714285714286,2.64,2.0363853265732184,0.7983333333333333,0.02617686598974785,13.381066662944576,7701.887166790517,2,2,0,1,0,0,0,0,0,5,0,0,1,0,11.253675346512681,13.377560489867031,0,0,0,1
20151111,빌리와 용감한 녀석들: 치킨 히어로,애니메이션,미국,2016-02-17,83,22234,154614700,13.050498886762918,0,13.567853819926196,7,11.436683165477431,18,13.913318772105965,0,0.09428571428571429,0.25,2.7461858529819696,0.034333333333333334,0.0011546955751617135,13.381066662944576,7701.887166790517,2,2,0,1,0,0,0,0,0,5,1,0,1,0,10.009422902944797,12.957282876918908,0,0,1,0
20153781,데드풀,액션,미국,2016-02-17,107,3310699,27542850951,13.050498886762918,0,13.299262379901082,11,14.278948463167769,79,13.913318772105965,0,18.58142857142857,56.24,2.6490655189034693,7.014333333333334,0.2196601181653062,13.381066662944576,7701.887166790517,2,2,0,1,0,0,0,0,0,5,1,0,1,0,15.012670205356963,14.178814305123177,0,0,0,1
20158482,동주,드라마,한국,2016-02-17,110,1144800,8695115789,14.913091147947606,4,14.538249050231615,68,12.430804793590367,0,11.568776357710234,1,2.325714285714286,4.14,1.4657863145258105,1.5866666666666667,0.05071490975729293,13.381066662944576,7701.887166790517,2,2,0,1,0,0,1,0,0,5,0,0,0,1,13.950741380739021,13.377560489867031,0,0,0,0
20150565,스포트라이트,드라마,미국,2016-02-24,128,276520,2212879587,9.857888541217951,2,14.373723397942564,16,12.430804793590367,0,13.913318772105965,0,1.2657142857142856,4.60,3.122650375939849,0.4053333333333333,0.019135744185314572,13.33089161487531,7735.451220649158,2,2,0,1,0,0,0,0,0,5,0,0,1,1,12.530042046427608,13.377242429931112,0,1,0,0
20151021,순정,드라마,한국,2016-02-24,113,227381,1639705133,13.050498886762918,0,14.228622419802035,72,12.430804793590367,0,14.769947194823063,4,4.14,14.01,2.0254403131115457,2.044,0.08956793549706406,13.33089161487531,7735.451220649158,2,2,0,1,0,0,1,0,0,5,1,0,0,1,12.334386701492773,13.377242429931112,0,0,0,0
20161364,귀향,드라마,한국,2016-02-24,127,3576129,27175775790,10.204425131290359,2,14.585725697345122,44,12.202467822623008,6,10.338155412452387,1,8.072857142857142,13.77,2.0611550151975684,3.9166666666666665,0.17073028973293422,13.33089161487531,7735.451220649158,2,2,0,1,0,0,1,0,0,5,0,0,0,0,15.089791768082332,13.377242429931112,0,1,0,0
20145502,남과 여,멜로/로맨스,한국,2016-02-25,115,179476,1457341433,15.992221211759775,2,14.703174412745142,59,12.430804793590367,0,12.470991336977004,2,5.301428571428572,13.53,1.2656601714376665,4.188666666666666,0.18258696347098308,13.362675726382964,7691.213077562581,2,3,0,1,0,0,1,0,0,5,0,0,0,1,12.09780234499591,13.314795053642069,0,0,0,1
20161745,제 5침공,액션,미국,2016-02-25,112,129584,992056500,13.050498886762918,0,11.677376384116393,7,13.324455951128693,84,13.913318772105965,0,2.177142857142857,3.77,0.9748400852878464,2.2333333333333334,0.0973525907413327,13.362675726382964,7691.213077562581,2,3,0,1,0,0,0,0,0,5,1,0,1,0,11.772092315461094,14.184270730457298,0,0,0,0
20161382,레터스 투 갓,가족,미국,2016-02-25,113,62828,408825300,13.050498886762918,0,13.906585381295452,0,12.430804793590367,0,13.913318772105965,0,0.19999999999999998,0.34,1.9480519480519478,0.10266666666666667,0.004917142948369999,13.362675726382964,7691.213077562581,2,3,0,1,0,0,0,0,0,5,1,1,1,1,11.04817202930662,12.248635364110818,0,0,1,0
20161630,13시간,액션,미국,2016-03-03,144,124249,994858914,15.690762010039956,2,13.906585381295452,0,13.70830950232921,160,13.913318772105965,0,0.7585714285714286,1.34,0.9132079798211418,0.8306666666666668,0.0384437382370183,13.484004967113398,7758.149373169964,3,3,0,0,0,0,0,1,1,2,0,1,1,0,11.730050943958876,14.180454335320873,0,1,0,0
20159162,갓 오브 이집트,어드벤처,미국,2016-03-03,126,915170,7584296924,13.050498886762918,0,13.843857655514322,10,13.004823581393554,39,13.913318772105965,0,3.182857142857143,7.36,2.5503663003663,1.248,0.05666374065441777,13.484004967113398,7758.149373169964,3,3,0,0,0,0,0,1,1,2,1,0,1,0,13.726866212042689,14.170558412243599,0,0,0,0
20156063,룸,드라마,아일랜드,2016-03-03,117,69610,558731600,10.387578981099482,1,13.2134501055248,2,10.9453361729714,25,13.913318772105965,0,1.6185714285714285,5.79,1.8179387067443975,0.8903333333333333,0.04109167551268442,13.484004967113398,7758.149373169964,3,3,0,0,0,0,0,1,1,2,0,0,1,0,11.150677879811573,13.387029101630647,0,1,0,0
20151884,런던 해즈 폴른,액션,미국,2016-03-10,97,719393,5815401679,13.050498886762918,0,13.764706569684284,22,12.430804793590367,0,13.913318772105965,0,0.83,1.50,1.417995444191344,0.5853333333333333,0.036568858160311545,12.869425714022531,7761.991635238243,3,3,0,0,0,0,0,0,0,3,1,0,1,1,13.48616446992531,14.176639814207942,0,1,0,0
20161781,엽문3: 최후의 대결,액션,홍콩,2016-03-10,104,31695,266345300,10.92200088194861,2,13.340743602069468,10,11.358594102154115,5,13.913318772105965,0,0.2857142857142857,0.60,2.955665024630542,0.09666666666666666,0.006229458896311732,12.869425714022531,7761.991635238243,3,3,0,0,0,0,0,0,0,3,0,0,1,0,10.363945768938333,14.176639814207942,0,0,0,0
20145396,널 기다리며,스릴러,한국,2016-03-10,108,629710,5192789836,13.050498886762918,0,14.58701677115052,75,12.430804793590367,0,13.904748360877294,8,2.1685714285714286,3.68,1.6549769233564706,1.3103333333333333,0.07831613340239871,12.869425714022531,7761.991635238243,3,3,0,0,0,0,1,0,0,3,1,0,0,1,13.353016262960118,13.387655214108703,0,0,0,1
20158529,조이,코미디,미국,2016-03-10,124,136090,1090170700,11.67393542320998,3,13.383859706796692,23,14.083193553081587,74,13.913318772105965,0,3.0471428571428567,11.11,1.4081066807499336,2.164,0.1239049527626682,12.869425714022531,7761.991635238243,3,3,0,0,0,0,0,0,0,3,0,0,1,0,11.821079058605843,13.481686342010617,0,0,0,0
20161583,스푹스:MI5,액션,영국,2016-03-17,104,37125,285754549,13.050498886762918,0,14.131172760024963,1,10.954065064734587,26,13.913318772105965,0,0.10428571428571429,0.29,0.7275747508305648,0.14333333333333334,0.015465400661775286,12.686429636141114,7760.81064758182,3,3,0,0,0,0,0,0,0,3,1,0,1,0,10.522072811769169,14.170519579487319,0,1,0,0
20161881,부활,드라마,미국,2016-03-17,107,155828,1101515800,13.050498886762918,0,10.742908039152084,2,13.315139117906027,85,13.913318772105965,0,0.41714285714285715,0.55,0.7806790838606185,0.5343333333333333,0.05531973634261656,12.686429636141114,7760.81064758182,3,3,0,0,0,0,0,0,0,3,1,0,1,0,11.956514531169503,13.384390957108193,0,0,0,0
20161968,오 마이 그랜파,코미디,미국,2016-03-17,99,74592,595092032,8.0106915391303,1,12.680035717493523,15,12.510972951183792,21,13.913318772105965,0,0.2942857142857143,0.67,0.8872936109117014,0.33166666666666667,0.03507349571715605,12.686429636141114,7760.81064758182,3,3,0,0,0,0,0,0,0,3,0,0,1,0,11.219801948009026,13.475531253004235,0,0,0,1
20162381,일사각오,드라마,한국,2016-03-17,115,88838,645592000,10.614499208879641,1,13.906585381295452,0,10.40456582484724,1,12.352924611572664,2,0.16142857142857142,0.34,1.4160401002506264,0.114,0.01233944292105643,12.686429636141114,7760.81064758182,3,3,0,0,0,0,1,0,0,3,0,1,0,0,11.394581021754107,13.384390957108193,0,0,0,0
20159643,글로리데이,드라마,한국,2016-03-24,92,179641,1411647468,13.050498886762918,0,14.630459928095885,92,10.65764555483752,12,8.916103530553727,1,1.792857142857143,2.95,0.6143428245084441,2.9183333333333334,0.29391029944944275,12.309476605523532,7746.73211287103,3,3,0,0,0,0,1,0,0,2,1,0,0,0,12.098721260517566,13.379618705489902,0,1,0,0
20161921,"헤일, 시저!",코미디,미국,2016-03-24,105,26512,211786100,11.073544149906581,2,14.231103786400649,40,13.306462210495846,86,13.913318772105965,0,0.03,0.04,3.214285714285714,0.009333333333333334,0.0010143457469931894,12.309476605523532,7746.73211287103,3,3,0,0,0,0,0,0,0,2,0,0,1,0,10.18539045772387,13.468777649707596,0,0,0,0
20152781,배트맨 대 슈퍼맨: 저스티스의 시작,액션,미국,2016-03-24,151,2244521,18805838628,13.682078969882921,3,13.054259664070507,24,14.090837377022236,80,13.913318772105965,0,2.474285714285714,4.95,1.6673084328070849,1.4840000000000002,0.14945615684168123,12.309476605523532,7746.73211287103,3,3,0,0,0,0,0,0,0,2,0,0,1,0,14.624003138893668,14.166503424825871,0,0,0,0
20161594,마음이 외치고 싶어해,애니메이션,일본,2016-03-30,119,34629,280153400,13.050498886762918,0,13.906585381295452,0,12.430804793590367,0,13.913318772105965,0,0.4757142857142857,0.88,2.623424369747899,0.18133333333333335,0.0123988603988604,12.730954586196551,7868.556276875649,3,2,0,0,0,0,0,0,0,4,1,1,1,1,10.452475637396468,12.99220619899602,0,0,0,0
20161905,나의 그리스식 웨딩 2,코미디,미국,2016-03-30,94,37517,281744800,13.050498886762918,0,9.686450319653678,1,12.881023850295065,14,13.913318772105965,0,0.17714285714285713,0.48,2.8117913832199544,0.063,0.004342830882352941,12.730954586196551,7868.556276875649,3,2,0,0,0,0,0,0,0,4,1,0,1,0,10.532576096795353,13.461568900778001,0,1,0,0
20162001,포레스트: 죽음의 숲,공포(호러),미국,2016-03-30,93,48128,372940862,13.050498886762918,0,13.906585381295452,0,13.29541416204796,87,13.913318772105965,0,0.6328571428571428,1.53,3.2247497725204726,0.19625,0.013405130949060505,12.730954586196551,7868.556276875649,3,2,0,0,0,0,0,0,0,4,1,1,1,0,10.781640185019185,12.937363779675898,0,0,0,0
20162161,미스컨덕트,범죄,미국,2016-03-30,105,141457,1076941338,13.050498886762918,0,14.696094859116519,21,11.395859277579879,19,13.913318772105965,0,1.05,3.31,1.9348894348894348,0.5426666666666667,0.03621076981249584,12.730954586196551,7868.556276875649,3,2,0,0,0,0,0,0,0,4,1,0,1,0,11.859758132217731,14.192795699988807,0,1,0,0
20150902,대배우,코미디,한국,2016-03-30,108,161127,1184026628,13.050498886762918,0,14.72227666917833,117,12.278915429916173,14,13.913318772105965,0,0.7999999999999999,1.84,1.0849909584086797,0.7373333333333334,0.048569483784555265,12.730954586196551,7868.556276875649,3,2,0,0,0,0,1,0,0,4,1,0,1,0,11.989954359152717,13.461568900778001,0,0,0,0
20150470,라스트 홈,드라마,미국,2016-04-07,112,12400,95649600,13.050498886762918,0,14.131772277991328,7,10.248521249328173,4,13.913318772105965,0,0.11714285714285713,0.17,1.4954407294832825,0.07833333333333334,0.005394114676582657,12.13987408061539,7818.008754727606,4,3,0,0,0,0,0,0,0,5,1,0,1,0,9.425532393502772,13.377504741323214,0,1,0,0
20152782,"날, 보러와요",미스터리,한국,2016-04-07,90,1058808,8799872890,12.04194654286828,1,14.46788387941951,90,13.354253793884649,13,13.04218099330983,1,0.30142857142857143,0.96,2.5472837022132797,0.11833333333333333,0.008126173144714553,12.13987408061539,7818.008754727606,4,3,0,0,0,0,1,0,0,5,0,0,0,0,13.87265524948785,13.329220420623848,0,0,0,1
20161870,트럼보,드라마,미국,2016-04-07,124,41782,325892900,13.050498886762918,0,13.324282669668342,21,11.620063000792062,15,13.913318772105965,0,0.2542857142857143,0.53,1.8515950069348126,0.13733333333333334,0.009418649841117436,12.13987408061539,7818.008754727606,4,3,0,0,0,0,0,0,0,5,1,0,1,0,10.640244837223964,13.377504741323214,0,1,0,0
20161964,독수리 에디,드라마,미국,2016-04-07,106,215959,1719853720,9.71727844901498,1,14.653990137059772,10,14.071176706722534,75,13.913318772105965,0,0.7057142857142857,1.55,1.3873806403295261,0.5086666666666667,0.034019216621708995,12.13987408061539,7818.008754727606,4,3,0,0,0,0,0,0,0,5,0,0,1,0,12.282848484332224,13.377504741323214,0,0,0,0
20162065,클로버필드 10번지,미스터리,미국,2016-04-07,103,343186,2809164455,13.050498886762918,0,12.571467370526841,11,13.70294301595768,161,13.913318772105965,0,2.432857142857143,6.97,1.8496126276156684,1.3153333333333335,0.08583485599930395,12.13987408061539,7818.008754727606,4,3,0,0,0,0,0,0,0,5,1,0,1,0,12.746030767090646,13.329220420623848,0,1,0,0
20162245,33,드라마,미국,2016-04-07,126,39578,305160900,13.050498886762918,0,13.58807098639974,9,11.939554592100762,23,13.913318772105965,0,0.24428571428571427,0.36,1.385363219011612,0.17633333333333334,0.012061103511171912,12.13987408061539,7818.008754727606,4,3,0,0,0,0,0,0,0,5,1,0,1,0,10.586053953551886,13.377504741323214,0,0,0,0
20162431,극장판 프랭키와 친구들: 생명의 나무,애니메이션,한국,2016-04-13,71,28654,225958700,13.050498886762918,0,13.906585381295452,0,11.053426468369578,8,13.913318772105965,0,0.0642857142857143,0.23,2.8784648187633266,0.022333333333333334,0.0017676701052687124,12.28297812956748,7850.747916394375,4,2,0,0,0,0,1,1,1,4,1,1,1,0,10.263083226985838,12.988629607713802,0,0,1,0
20142621,시간이탈자,스릴러,한국,2016-04-13,107,1201547,9725023195,9.90628363983813,1,14.596576110879205,93,12.430804793590367,0,14.068450553183924,4,3.6785714285714284,7.71,1.2416420213449917,2.9626666666666663,0.22193367958449856,12.28297812956748,7850.747916394375,4,2,0,0,0,0,1,1,1,4,0,0,0,1,13.9991212834231,13.387168725934346,0,1,0,0
20158984,헌츠맨: 윈터스 워,액션,미국,2016-04-13,113,439357,3511683206,13.050498886762918,0,14.458311617258909,27,13.284915632483164,88,13.913318772105965,0,0.16142857142857142,0.33,3.184645286686103,0.05068965517241379,0.004003071744849109,12.28297812956748,7850.747916394375,4,2,0,0,0,0,0,1,1,4,1,0,1,0,12.993069849475637,14.168878136956929,0,0,0,0
20145182,4등,드라마,한국,2016-04-13,119,18049,146941500,14.105449581584597,1,14.729945702634193,99,13.262994507144075,19,13.423435649649662,2,0.27714285714285714,0.49,2.3891625615763545,0.116,0.009113764927718418,12.28297812956748,7850.747916394375,4,2,0,0,0,0,1,1,1,4,0,0,0,0,9.800900963761027,13.367279085239627,0,1,0,0
20145506,해어화,사극,한국,2016-04-13,120,481734,3744385259,12.28581684711674,2,14.606979208480317,113,12.430804793590367,0,13.228687228905148,2,9.741428571428571,45.83,1.6902420887383292,5.763333333333334,0.43173192169396724,12.28297812956748,7850.747916394375,4,2,0,0,0,0,1,1,1,4,0,0,0,1,13.085149449310284,15.174053485567336,0,1,0,0
20162321,트리플 9,범죄,미국,2016-04-20,115,46352,359121300,11.651229823847359,2,14.027739061044631,21,12.26204331724659,15,13.913318772105965,0,0.2571428571428572,0.50,1.4527845036319615,0.177,0.013840018766127142,12.624821513480535,7896.821709588958,4,2,0,0,0,0,0,0,0,3,0,0,1,0,10.744041293818528,14.175277781259839,0,0,0,1
20162206,브루클린,드라마,미국,2016-04-21,111,46118,372687800,9.710206155505832,1,13.63750694541681,10,14.060158857835452,76,13.913318772105965,0,0.16285714285714284,0.27,1.3879870129870129,0.11733333333333333,0.009217555252959047,12.355310050476314,7895.666168060306,4,3,0,0,0,0,0,0,0,3,0,0,1,0,10.73898029158071,13.364474747581122,0,0,0,0
20162621,파라노말 액티비티: 더 고스트 디멘션,미스터리,미국,2016-04-21,87,53069,439691400,13.050498886762918,0,13.906585381295452,0,11.442096887048354,19,13.913318772105965,0,0.19999999999999998,0.57,2.5751072961373387,0.07766666666666668,0.006120465470592872,12.355310050476314,7895.666168060306,4,3,0,0,0,0,0,0,0,3,1,1,1,0,10.879367075821941,13.337422763259754,0,1,0,0
20159641,위대한 소원,코미디,한국,2016-04-21,93,297809,2365216913,13.050498886762918,0,14.675524395367479,33,14.054926766277339,99,13.913318772105965,0,1.84,4.09,2.0901173797803865,0.8803333333333333,0.06709516792845893,12.355310050476314,7895.666168060306,4,3,0,0,0,0,1,0,0,3,1,0,1,0,12.604210978251878,13.448863568545857,0,1,0,0
20162299,시크릿 인 데어 아이즈,미스터리,미국,2016-04-27,110,20107,151268900,13.050498886762918,0,13.349076891668199,14,12.477460757653914,22,13.913318772105965,0,0.11857142857142856,0.25,1.1047027506654834,0.10733333333333334,0.005566119273984442,12.202019442389064,7854.432701980326,4,2,0,0,0,0,0,0,0,2,1,0,1,0,9.908873024812467,13.310949745414636,0,1,0,0
20161842,태양 아래,다큐멘터리,체코,2016-04-27,91,22288,146656400,13.050498886762918,0,13.906585381295452,0,10.796161592809286,4,13.913318772105965,0,0.2871428571428571,1.11,3.794839521711767,0.07566666666666667,0.003930395636741408,12.202019442389064,7854.432701980326,4,2,0,0,0,0,0,0,0,2,1,1,1,0,10.011848562206193,12.301252210744178,0,0,1,0
